出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1110217,11101,1101,台泥,水泥工業,7517896,10821264,8084465,-30.52663718,-7.008119894,7517896,8084465,-7.008119894,"以上營收不包含停業部門營收:111年1月 0 仟元暨110年1月511,796仟元；111年1-1月 0 仟元暨110年1-1月511,796仟元"
1110217,11101,1102,亞泥,水泥工業,7420726,9143837,7436331,-18.84450696,-0.209848109,7420726,7436331,-0.209848109,-
1110217,11101,1103,嘉泥,水泥工業,158052,171518,195482,-7.851071025,-19.147543,158052,195482,-19.147543,-
1110217,11101,1104,環泥,水泥工業,592322,569625,511466,3.98455124,15.80867545,592322,511466,15.80867545,-
1110217,11101,1108,幸福,水泥工業,324664,319368,417355,1.658275093,-22.20915048,324664,417355,-22.20915048,-
1110217,11101,1109,信大,水泥工業,566897,777783,739226,-27.11373224,-23.31208588,566897,739226,-23.31208588,-
1110217,11101,1110,東泥,水泥工業,166858,184874,137866,-9.745015524,21.02911523,166858,137866,21.02911523,-
1110217,11101,1201,味全,食品工業,1668787,1614562,1461118,3.358495988,14.21302044,1668787,1461118,14.21302044,-
1110217,11101,1203,味王,食品工業,564100,507831,545268,11.08026095,3.453714504,564100,545268,3.453714504,-
1110217,11101,1210,大成,食品工業,9956918,9224406,8480630,7.941020809,17.40776334,9956918,8480630,17.40776334,-
1110217,11101,1213,大飲,食品工業,45833,31545,32550,45.29402441,40.80798771,45833,32550,40.80798771,-
1110217,11101,1215,卜蜂,食品工業,2672823,2438193,2037460,9.62311023,31.18407233,2672823,2037460,31.18407233,-
1110217,11101,1216,統一,食品工業,48049485,37291418,45194815,28.84864019,6.316366158,48049485,45194815,6.316366158,-
1110217,11101,1217,愛之味,食品工業,442813,314921,411016,40.61081986,7.736195185,442813,411016,7.736195185,-
1110217,11101,1218,泰山,食品工業,978592,816534,845756,19.84706087,15.70618476,978592,845756,15.70618476,-
1110217,11101,1219,福壽,食品工業,1433167,1383471,1326083,3.592124446,8.075210978,1433167,1326083,8.075210978,-
1110217,11101,1220,台榮,食品工業,322989,316808,262424,1.951023964,23.07906289,322989,262424,23.07906289,-
1110217,11101,1225,福懋油,食品工業,1291723,1251774,1076979,3.191390778,19.93947886,1291723,1076979,19.93947886,-
1110217,11101,1227,佳格,食品工業,3169810,3562124,4585987,-11.01348521,-30.88052801,3169810,4585987,-30.88052801,-
1110217,11101,1229,聯華,食品工業,873750,1166930,761338,-25.12404343,14.76505836,873750,761338,14.76505836,-
1110217,11101,1231,聯華食,食品工業,1024108,1063115,949444,-3.669123284,7.863970914,1024108,949444,7.863970914,-
1110217,11101,1232,大統益,食品工業,2063315,1782666,1659919,15.7432183,24.30214968,2063315,1659919,24.30214968,-
1110217,11101,1233,天仁,食品工業,188123,192899,170575,-2.475907081,10.28755679,188123,170575,10.28755679,-
1110217,11101,1234,黑松,食品工業,940229,881319,835074,6.684299329,12.59229721,940229,835074,12.59229721,-
1110217,11101,1235,興泰,食品工業,1218,1227,1833,-0.733496333,-33.55155483,1218,1833,-33.55155483,-
1110217,11101,1236,宏亞,食品工業,283748,263522,329513,7.67526051,-13.88867814,283748,329513,-13.88867814,-
1110217,11101,1256,鮮活果汁-KY,食品工業,382345,326762,470300,17.01023987,-18.70189241,382345,470300,-18.70189241,-
1110217,11101,1301,台塑,塑膠工業,23937795,25199437,19215607,-5.006627727,24.57475322,23937795,19215607,24.57475322,-
1110217,11101,1303,南亞,塑膠工業,35266502,34539153,29346765,2.105868085,20.17168502,35266502,29346765,20.17168502,-
1110217,11101,1304,台聚,塑膠工業,6100816,5787813,5316928,5.407966705,14.74325024,6100816,5316928,14.74325024,-
1110217,11101,1305,華夏,塑膠工業,1890241,1338864,1603671,41.1824502,17.86962538,1890241,1603671,17.86962538,-
1110217,11101,1307,三芳,塑膠工業,837560,678141,949887,23.50823796,-11.82530133,837560,949887,-11.82530133,-
1110217,11101,1308,亞聚,塑膠工業,759128,916679,653244,-17.18715057,16.20895102,759128,653244,16.20895102,-
1110217,11101,1309,台達化,塑膠工業,1480381,1560037,1456463,-5.106032742,1.64219757,1480381,1456463,1.64219757,-
1110217,11101,1310,台苯,塑膠工業,1118245,919556,730042,21.60705819,53.17543374,1118245,730042,53.17543374,主要產品之數量及價格均較去年成長。
1110217,11101,1312,國喬,塑膠工業,1637284,1760112,1739674,-6.978419555,-5.88558546,1637284,1739674,-5.88558546,-
1110217,11101,1313,聯成,塑膠工業,5982448,7605814,5994488,-21.34375098,-0.200851182,5982448,5994488,-0.200851182,-
1110217,11101,1314,中石化,塑膠工業,2541068,2916368,2541752,-12.86874633,-0.026910572,2541068,2541752,-0.026910572,-
1110217,11101,1315,達新,塑膠工業,227241,197286,185347,15.18354065,22.60300949,227241,185347,22.60300949,-
1110217,11101,1316,上曜,建材營造,104175,77215,107981,34.91549569,-3.524694159,104175,107981,-3.524694159,-
1110217,11101,1319,東陽,汽車工業,1743989,1692914,1486448,3.016987278,17.32593404,1743989,1486448,17.32593404,-
1110217,11101,1321,大洋,塑膠工業,596974,530841,464301,12.45815602,28.57478231,596974,464301,28.57478231,-
1110217,11101,1323,永裕,塑膠工業,364733,354010,279444,3.02901048,30.52096306,364733,279444,30.52096306,-
1110217,11101,1324,地球,塑膠工業,87732,101103,82015,-13.22512685,6.970676096,87732,82015,6.970676096,-
1110217,11101,1325,恆大,塑膠工業,67973,53580,218816,26.86263531,-68.93600102,67973,218816,-68.93600102,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。
1110217,11101,1326,台化,塑膠工業,30314286,31274998,26749217,-3.07182114,13.32775086,30314286,26749217,13.32775086,-
1110217,11101,1337,再生-KY,塑膠工業,63028,51042,107554,23.48262215,-41.39873924,63028,107554,-41.39873924,-
1110217,11101,1338,廣華-KY,汽車工業,782314,824576,647553,-5.125300761,20.81080622,782314,647553,20.81080622,-
1110217,11101,1339,昭輝,汽車工業,229012,142241,197300,61.0028051,16.0729853,229012,197300,16.0729853,-
1110217,11101,1340,勝悅-KY,塑膠工業,35025,69361,57252,-49.50332319,-38.82309788,35025,57252,-38.82309788,-
1110217,11101,1341,富林-KY,塑膠工業,219638,291644,228998,-24.68969017,-4.087371942,219638,228998,-4.087371942,-
1110217,11101,1342,八貫,其他,200697,247884,160745,-19.03592003,24.85427229,200697,160745,24.85427229,-
1110217,11101,1402,遠東新,紡織纖維,20470940,22302476,19154653,-8.212254101,6.87189165,20470940,19154653,6.87189165,-
1110217,11101,1409,新纖,紡織纖維,4120985,3704921,3145297,11.23003702,31.02053638,4120985,3145297,31.02053638,-
1110217,11101,1410,南染,紡織纖維,21405,28325,36064,-24.43071492,-40.64718279,21405,36064,-40.64718279,-
1110217,11101,1413,宏洲,紡織纖維,285966,262444,202561,8.962673942,41.17525091,285966,202561,41.17525091,因去年疫情關係基期低
1110217,11101,1414,東和,紡織纖維,57978,71240,69139,-18.6159461,-16.14284268,57978,69139,-16.14284268,-
1110217,11101,1416,廣豐,其他,19443,22997,20099,-15.45418968,-3.263843972,19443,20099,-3.263843972,-
1110217,11101,1417,嘉裕,紡織纖維,131332,152265,126957,-13.74774242,3.446048662,131332,126957,3.446048662,-
1110217,11101,1418,東華,紡織纖維,1751,909,6471,92.62926293,-72.94081286,1751,6471,-72.94081286,因本公司110.4.1董事會通過亞克力棉生產線停止生產。
1110217,11101,1419,新紡,紡織纖維,260430,299528,192552,-13.05320371,35.25177614,260430,192552,35.25177614,-
1110217,11101,1423,利華,紡織纖維,18968,20778,17467,-8.711136779,8.593347455,18968,17467,8.593347455,-
1110217,11101,1432,大魯閣,貿易百貨,79350,90758,75403,-12.56969083,5.23453974,79350,75403,5.23453974,-
1110217,11101,1434,福懋,紡織纖維,2904198,2962335,2591722,-1.962539686,12.05669435,2904198,2591722,12.05669435,-
1110217,11101,1435,中福,其他,1145,1191,1226,-3.862300588,-6.60685155,1145,1226,-6.60685155,-
1110217,11101,1436,華友聯,建材營造,511,34053,675,-98.499398,-24.2962963,511,675,-24.2962963,-
1110217,11101,1437,勤益控,其他,66588,56477,90279,17.90286311,-26.24198319,66588,90279,-26.24198319,-
1110217,11101,1438,三地開發,建材營造,12,7,0,71.42857143,,12,0,,"110年1月銷售商品0仟元,111年1月銷售商品12仟元,故營收變化大。"
1110217,11101,1439,中和,紡織纖維,2471,2912,6140,-15.14423077,-59.75570033,2471,6140,-59.75570033,主要客戶受疫情影響需求，造成營收減少。
1110217,11101,1440,南紡,紡織纖維,1784787,1889526,1721188,-5.543136215,3.695064107,1784787,1721188,3.695064107,-
1110217,11101,1441,大東,紡織纖維,135504,142124,152172,-4.657904365,-10.95339484,135504,152172,-10.95339484,-
1110217,11101,1442,名軒,建材營造,46353,26824,136979,72.80420519,-66.16050635,46353,136979,-66.16050635,本月認收4戶，去年同期認收13戶；本年累計認收4戶，去年累計認收13戶，故兩期差異大。
1110217,11101,1443,立益,其他,80108,89453,56609,-10.44682683,41.51106714,80108,56609,41.51106714,-
1110217,11101,1444,力麗,紡織纖維,1047806,1243528,749992,-15.73925155,39.7089569,1047806,749992,39.7089569,-
1110217,11101,1445,大宇,紡織纖維,135407,137076,78183,-1.217572733,73.19238198,135407,78183,73.19238198,訂單增加營業額成長
1110217,11101,1446,宏和,紡織纖維,12563,18881,29710,-33.46221069,-57.71457422,12563,29710,-57.71457422,因永和合建案已銷售完畢
1110217,11101,1447,力鵬,紡織纖維,1567857,1991636,1703830,-21.27793432,-7.98043232,1567857,1703830,-7.98043232,-
1110217,11101,1449,佳和,紡織纖維,203474,233086,139548,-12.70432373,45.80932726,203474,139548,45.80932726,-
1110217,11101,1451,年興,紡織纖維,669189,734906,542580,-8.942232068,23.33462347,669189,542580,23.33462347,-
1110217,11101,1452,宏益,紡織纖維,175169,191268,170473,-8.416985591,2.754688426,175169,170473,2.754688426,-
1110217,11101,1453,大將,建材營造,38,27924,15982,-99.86391634,-99.76223251,38,15982,-99.76223251,"本年營收較去年減少,係因去年出售營建土地金額較大所致"
1110217,11101,1454,台富,紡織纖維,153526,135245,120729,13.51695072,27.16580109,153526,120729,27.16580109,-
1110217,11101,1455,集盛,紡織纖維,913636,1030203,828749,-11.31495443,10.24278762,913636,828749,10.24278762,-
1110217,11101,1456,怡華,建材營造,53475,70721,66121,-24.38596739,-19.12554257,53475,66121,-19.12554257,-
1110217,11101,1457,宜進,紡織纖維,384718,342682,317026,12.26676627,21.35219193,384718,317026,21.35219193,-
1110217,11101,1459,聯發,紡織纖維,179979,189929,235665,-5.238799762,-23.62930431,179979,235665,-23.62930431,-
1110217,11101,1460,宏遠,紡織纖維,866114,1037359,792034,-16.50778564,9.35313383,866114,792034,9.35313383,-
1110217,11101,1463,強盛,紡織纖維,44170,44924,36696,-1.67839017,20.36734249,44170,36696,20.36734249,-
1110217,11101,1464,得力,紡織纖維,976510,1085357,868295,-10.02868181,12.46293023,976510,868295,12.46293023,-
1110217,11101,1465,偉全,紡織纖維,44730,59147,27063,-24.37486263,65.28101097,44730,27063,65.28101097,去年因疫情影響故基期低。
1110217,11101,1466,聚隆,紡織纖維,278937,292753,248522,-4.719336779,12.23835314,278937,248522,12.23835314,-
1110217,11101,1467,南緯,紡織纖維,543119,641730,464808,-15.36643137,16.84803188,543119,464808,16.84803188,-
1110217,11101,1468,昶和,紡織纖維,124411,96249,123050,29.25952477,1.106054449,124411,123050,1.106054449,-
1110217,11101,1470,大統新創,紡織纖維,92169,68472,65206,34.60830705,41.35048922,92169,65206,41.35048922,-
1110217,11101,1471,首利,電子零組件業,20861,25983,65492,-19.7128892,-68.14725463,20861,65492,-68.14725463,本月營收較去年同期減少及本年度營收較去年同期減少，主要係因為客戶需求減少所致。
1110217,11101,1472,三洋實業,紡織纖維,94781,117223,26601,-19.1447071,256.3061539,94781,26601,256.3061539,主係去年初子公司工程案尚於開工階段，還未大量投入
1110217,11101,1473,台南,紡織纖維,797210,543668,612453,46.63544663,30.166723,797210,612453,30.166723,-
1110217,11101,1474,弘裕,紡織纖維,302638,317229,273395,-4.599516438,10.69624536,302638,273395,10.69624536,-
1110217,11101,1475,業旺,紡織纖維,86843,102007,10361,-14.86564648,738.1719911,86843,10361,738.1719911,主要開始銷售染劑產品
1110217,11101,1476,儒鴻,紡織纖維,3681106,4187881,2783179,-12.10098854,32.26263923,3681106,2783179,32.26263923,-
1110217,11101,1477,聚陽,紡織纖維,2857690,3177996,2381607,-10.07886731,19.98998995,2857690,2381607,19.98998995,-
1110217,11101,1503,士電,電機機械,2959059,2623218,2810779,12.80263402,5.275405857,2959059,2810779,5.275405857,-
1110217,11101,1504,東元,電機機械,4165564,5029475,4111594,-17.17696181,1.312629603,4165564,4111594,1.312629603,-
1110217,11101,1506,正道,電機機械,101348,100016,86872,1.331786914,16.66359702,101348,86872,16.66359702,-
1110217,11101,1507,永大,電機機械,1549982,1615319,1282216,-4.044835726,20.88306494,1549982,1282216,20.88306494,此為本公司自結數
1110217,11101,1512,瑞利,汽車工業,55688,136056,110677,-59.06979479,-49.68421623,55688,110677,-49.68421623,-
1110217,11101,1513,中興電,電機機械,1327330,1966465,1504562,-32.50172263,-11.77964085,1327330,1504562,-11.77964085,-
1110217,11101,1514,亞力,電機機械,425119,542315,399915,-21.61031873,6.302339247,425119,399915,6.302339247,-
1110217,11101,1515,力山,電機機械,863527,1518927,1580814,-43.14888076,-45.37453489,863527,1580814,-45.37453489,-
1110217,11101,1516,川飛,其他,176695,0,74577,,136.9296164,176695,74577,136.9296164,本月營收較去年1月增加，主係煤價金額上揚所致。
1110217,11101,1517,利奇,電機機械,413317,518756,355350,-20.32535527,16.3126495,413317,355350,16.3126495,-
1110217,11101,1519,華城,電機機械,300184,1624957,469183,-81.52664963,-36.01984727,300184,469183,-36.01984727,-
1110217,11101,1521,大億,汽車工業,434379,503128,422046,-13.66431604,2.922193315,434379,422046,2.922193315,-
1110217,11101,1522,堤維西,汽車工業,1487456,1445961,1324347,2.869717786,12.31618299,1487456,1324347,12.31618299,-
1110217,11101,1524,耿鼎,汽車工業,203779,172008,159668,18.47065253,27.6267004,203779,159668,27.6267004,-
1110217,11101,1525,江申,汽車工業,80122,102137,104028,-21.55438284,-22.98035144,80122,104028,-22.98035144,-
1110217,11101,1526,日馳,電機機械,165056,222530,113686,-25.82752887,45.18586282,165056,113686,45.18586282,-
1110217,11101,1527,鑽全,電機機械,435041,324779,344093,33.94985513,26.43122644,435041,344093,26.43122644,-
1110217,11101,1528,恩德,電機機械,234592,372935,216644,-37.09574054,8.284559,234592,216644,8.284559,-
1110217,11101,1529,樂士,電機機械,18573,139793,5595,-86.71392702,231.9571046,18573,5595,231.9571046,本期太陽能工程案營收比去年同期多故營收增加
1110217,11101,1530,亞崴,電機機械,263258,327068,250039,-19.5097044,5.286775263,263258,250039,5.286775263,-
1110217,11101,1531,高林股,電機機械,276087,306201,243146,-9.834716412,13.54782723,276087,243146,13.54782723,-
1110217,11101,1532,勤美,電機機械,1578230,2747544,1164624,-42.55851772,35.51412301,1578230,1164624,35.51412301,-
1110217,11101,1533,車王電,汽車工業,311048,518311,201948,-39.98815383,54.02380811,311048,201948,54.02380811,營業收入成長，主為電動巴士、汽車電子及電動工具營業收入皆增加。
1110217,11101,1535,中宇,電機機械,780623,983216,653089,-20.60513661,19.52781321,780623,653089,19.52781321,-
1110217,11101,1536,和大,汽車工業,522610,535469,609771,-2.401446209,-14.29405465,522610,609771,-14.29405465,-
1110217,11101,1537,廣隆,電機機械,659845,546187,615961,20.8093565,7.124477037,659845,615961,7.124477037,-
1110217,11101,1538,正峰,電機機械,29024,29686,17124,-2.230007411,69.49310909,29024,17124,69.49310909,因疫情影響，致船期延遲，部份出貨延至本月出貨，及缺料情況持續，部份出貨也延至本月出貨
1110217,11101,1539,巨庭,電機機械,320702,294709,209247,8.819886736,53.26480188,320702,209247,53.26480188,國外市場須求增加
1110217,11101,1540,喬福,電機機械,44143,47166,45257,-6.40927787,-2.461497669,44143,45257,-2.461497669,-
1110217,11101,1541,錩泰,電機機械,629216,510159,489059,23.33723408,28.65850542,629216,489059,28.65850542,-
1110217,11101,1558,伸興,電機機械,746933,539205,980933,38.52486531,-23.85484024,746933,980933,-23.85484024,-
1110217,11101,1560,中砂,電機機械,531136,526453,472827,0.889538097,12.33199458,531136,472827,12.33199458,-
1110217,11101,1568,倉佑,汽車工業,179206,161655,157429,10.85707216,13.83290245,179206,157429,13.83290245,-
1110217,11101,1582,信錦,電子零組件業,938130,1046568,879364,-10.3612952,6.682784376,938130,879364,6.682784376,-
1110217,11101,1583,程泰,電機機械,580008,623795,488443,-7.019453506,18.74630203,580008,488443,18.74630203,-
1110217,11101,1587,吉茂,汽車工業,199961,178794,173964,11.83876416,14.94389644,199961,173964,14.94389644,-
1110217,11101,1589,永冠-KY,電機機械,672787,821682,879365,-18.12075718,-23.49172414,672787,879365,-23.49172414,-
1110217,11101,1590,亞德客-KY,電機機械,1950788,2250066,2133512,-13.30085429,-8.564470226,1950788,2133512,-8.564470226,-
1110217,11101,1597,直得,電機機械,130623,154388,135504,-15.39303573,-3.602107687,130623,135504,-3.602107687,-
1110217,11101,1598,岱宇,生技醫療業,726377,942436,1343735,-22.92558858,-45.94343379,726377,1343735,-45.94343379,-
1110217,11101,1603,華電,電器電纜,244118,214602,265490,13.75383268,-8.050020716,244118,265490,-8.050020716,-
1110217,11101,1604,聲寶,電器電纜,1014865,802160,846631,26.51653037,19.87099457,1014865,846631,19.87099457,-
1110217,11101,1605,華新,電器電纜,13499329,17479990,10181000,-22.77267321,32.59335036,13499329,10181000,32.59335036,-
1110217,11101,1608,華榮,電器電纜,834139,987205,671293,-15.5049863,24.25855774,834139,671293,24.25855774,-
1110217,11101,1609,大亞,電器電纜,2295292,2515377,2135936,-8.749583064,7.460710433,2295292,2135936,7.460710433,-
1110217,11101,1611,中電,電器電纜,142331,151535,182866,-6.073844326,-22.16650443,142331,182866,-22.16650443,-
1110217,11101,1612,宏泰,電器電纜,602810,416764,430393,44.64061195,40.06036344,602810,430393,40.06036344,-
1110217,11101,1614,三洋電,電器電纜,585753,391218,478400,49.72547275,22.44000836,585753,478400,22.44000836,-
1110217,11101,1615,大山,電器電纜,326974,395359,261465,-17.29693772,25.05459622,326974,261465,25.05459622,-
1110217,11101,1616,億泰,電器電纜,235391,363726,201227,-35.28342764,16.97784095,235391,201227,16.97784095,-
1110217,11101,1617,榮星,電器電纜,287453,363711,372868,-20.9666466,-22.90757051,287453,372868,-22.90757051,-
1110217,11101,1618,合機,電器電纜,224176,211082,257430,6.203276452,-12.91768636,224176,257430,-12.91768636,-
1110217,11101,1626,艾美特-KY,電器電纜,605122,495351,801066,22.16024597,-24.46040651,605122,801066,-24.46040651,-
1110217,11101,1701,中化,生技醫療業,740726,713668,863490,3.791398802,-14.21718839,740726,863490,-14.21718839,-
1110217,11101,1702,南僑,食品工業,1809151,2070357,1747421,-12.61647146,3.532634666,1809151,1747421,3.532634666,-
1110217,11101,1707,葡萄王,生技醫療業,701078,1054773,594187,-33.53280753,17.9894545,701078,594187,17.9894545,-
1110217,11101,1708,東鹼,化學工業,581784,509802,290746,14.11959937,100.1004313,581784,290746,100.1004313,本月增加百分比達50%以上，係因產品價格調漲及航運租金上揚
1110217,11101,1709,和益,化學工業,1107155,667984,813366,65.74573642,36.12014763,1107155,813366,36.12014763,-
1110217,11101,1710,東聯,化學工業,2009754,2026225,2011182,-0.812890967,-0.071003022,2009754,2011182,-0.071003022,無
1110217,11101,1711,永光,化學工業,850106,785435,823732,8.23378128,3.201769508,850106,823732,3.201769508,-
1110217,11101,1712,興農,化學工業,2341759,1515840,1587445,54.48589561,47.51748879,2341759,1587445,47.51748879,-
1110217,11101,1713,國化,化學工業,54770,52511,47489,4.301955781,15.33197161,54770,47489,15.33197161,-
1110217,11101,1714,和桐,化學工業,1526686,1802419,1800434,-15.29794127,-15.20455623,1526686,1800434,-15.20455623,-
1110217,11101,1717,長興,化學工業,4036781,4418031,4116280,-8.629409798,-1.931331202,4036781,4116280,-1.931331202,-
1110217,11101,1718,中纖,化學工業,2960509,3295638,2327601,-10.16886563,27.19143015,2960509,2327601,27.19143015,本月份自結異業別合併營收資訊，未經會計師簽證或核閱
1110217,11101,1720,生達,生技醫療業,480929,480171,393236,0.157860429,22.3003489,480929,393236,22.3003489,-
1110217,11101,1721,三晃,化學工業,278165,261364,267847,6.428199752,3.852199203,278165,267847,3.852199203,-
1110217,11101,1722,台肥,化學工業,1495346,2280895,1057966,-34.44038415,41.34159321,1495346,1057966,41.34159321,-
1110217,11101,1723,中碳,化學工業,830092,698785,456534,18.79075824,81.8247929,830092,456534,81.8247929,本月營收較去年同月增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本月營收較去年同期增加。
1110217,11101,1725,元禎,化學工業,838171,749295,785959,11.86128294,6.643094614,838171,785959,6.643094614,-
1110217,11101,1726,永記,化學工業,873211,844839,786523,3.358272996,11.02167387,873211,786523,11.02167387,-
1110217,11101,1727,中華化,化學工業,177535,234471,156461,-24.28274712,13.46917123,177535,156461,13.46917123,-
1110217,11101,1730,花仙子,化學工業,446559,271717,469327,64.34709643,-4.851201827,446559,469327,-4.851201827,-
1110217,11101,1731,美吾華,生技醫療業,154000,111288,126627,38.37969952,21.6170327,154000,126627,21.6170327,美吾髮洗髮與養護系列產品推陳出新銷售暢旺，醫藥產品成功擴展醫院通路挹注業績，當月營收較去年同期大幅成長21.6%。
1110217,11101,1732,毛寶,化學工業,59368,58806,64719,0.955684794,-8.268051113,59368,64719,-8.268051113,-
1110217,11101,1733,五鼎,生技醫療業,161017,198232,191093,-18.77345736,-15.7389334,161017,191093,-15.7389334,-
1110217,11101,1734,杏輝,生技醫療業,240274,226318,220867,6.16654442,8.786735909,240274,220867,8.786735909,-
1110217,11101,1735,日勝化,化學工業,238167,285734,222960,-16.64730134,6.82050592,238167,222960,6.82050592,-
1110217,11101,1736,喬山,生技醫療業,2583197,4191435,2500092,-38.36962759,3.324077674,2583197,2500092,3.324077674,-
1110217,11101,1737,臺鹽,食品工業,339010,547775,280603,-38.11145087,20.81481666,339010,280603,20.81481666,-
1110217,11101,1752,南光,生技醫療業,142201,150898,143279,-5.763495871,-0.752378227,142201,143279,-0.752378227,-
1110217,11101,1760,寶齡富錦,生技醫療業,119666,139599,94467,-14.27875558,26.67492352,119666,94467,26.67492352,-
1110217,11101,1762,中化生,生技醫療業,143662,241357,165372,-40.47738412,-13.12797813,143662,165372,-13.12797813,-
1110217,11101,1773,勝一,化學工業,1060458,1033729,760089,2.585687351,39.51760912,1060458,760089,39.51760912,-
1110217,11101,1776,展宇,化學工業,112031,134270,129522,-16.56289566,-13.50426954,112031,129522,-13.50426954,-
1110217,11101,1783,和康生,生技醫療業,36137,41072,24423,-12.015485,47.96298571,36137,24423,47.96298571,-
1110217,11101,1786,科妍,生技醫療業,20044,68261,30819,-70.63623445,-34.96219864,20044,30819,-34.96219864,-
1110217,11101,1789,神隆,生技醫療業,243992,167287,202389,45.8523376,20.55595907,243992,202389,20.55595907,-
1110217,11101,1795,美時,生技醫療業,945800,914162,1208009,3.46087455,-21.70588133,945800,1208009,-21.70588133,-
1110217,11101,1802,台玻,玻璃陶瓷,3691631,4821058,3996314,-23.42695317,-7.624100609,3691631,3996314,-7.624100609,-
1110217,11101,1805,寶徠,建材營造,3363,61033,523,-94.48986614,543.0210325,3363,523,543.0210325,營收較高主要係子公司認列收入較高所致。
1110217,11101,1806,冠軍,玻璃陶瓷,280380,328742,247388,-14.71123252,13.33613595,280380,247388,13.33613595,-
1110217,11101,1808,潤隆,建材營造,269833,879751,375148,-69.32848045,-28.07292055,269833,375148,-28.07292055,-
1110217,11101,1809,中釉,玻璃陶瓷,230442,212940,219701,8.219216681,4.88891721,230442,219701,4.88891721,-
1110217,11101,1810,和成,玻璃陶瓷,366759,516832,415635,-29.03709523,-11.75935617,366759,415635,-11.75935617,-
1110217,11101,1817,凱撒衛,玻璃陶瓷,216284,244160,223703,-11.41710354,-3.31645083,216284,223703,-3.31645083,-
1110217,11101,1903,士紙,造紙工業,16281,15505,17479,5.004837149,-6.853939013,16281,17479,-6.853939013,無
1110217,11101,1904,正隆,造紙工業,3932302,4308455,3450873,-8.730577434,13.95093358,3932302,3450873,13.95093358,-
1110217,11101,1905,華紙,造紙工業,1756575,2001256,1775959,-12.22637184,-1.091466639,1756575,1775959,-1.091466639,-
1110217,11101,1906,寶隆,造紙工業,277745,250159,26234,11.02738658,958.7215064,277745,26234,958.7215064,代理銷售工業用紙之噸數增加
1110217,11101,1907,永豐餘,造紙工業,7116474,7493928,7724639,-5.036797791,-7.873054003,7116474,7724639,-7.873054003,-
1110217,11101,1909,榮成,造紙工業,4635420,5235978,4645758,-11.46983429,-0.222525581,4635420,4645758,-0.222525581,-
1110217,11101,2002,中鋼,鋼鐵工業,40027506,40998980,30818388,-2.369507729,29.88189389,40027506,30818388,29.88189389,-
1110217,11101,2006,東和鋼鐵,鋼鐵工業,5018739,5769845,4702050,-13.01778471,6.735126168,5018739,4702050,6.735126168,-
1110217,11101,2007,燁興,鋼鐵工業,561311,541477,569769,3.662944132,-1.484461247,561311,569769,-1.484461247,-
1110217,11101,2008,高興昌,鋼鐵工業,138823,130213,99906,6.612243017,38.9536164,138823,99906,38.9536164,-
1110217,11101,2009,第一銅,鋼鐵工業,280418,309020,246267,-9.255711604,13.86746905,280418,246267,13.86746905,-
1110217,11101,2010,春源,鋼鐵工業,2055870,2287734,1912136,-10.13509438,7.516933942,2055870,1912136,7.516933942,-
1110217,11101,2012,春雨,鋼鐵工業,907280,1058724,840622,-14.30438906,7.929604507,907280,840622,7.929604507,-
1110217,11101,2013,中鋼構,鋼鐵工業,1629998,1984612,1230121,-17.86817776,32.50712735,1629998,1230121,32.50712735,-
1110217,11101,2014,中鴻,鋼鐵工業,3767758,3960426,3311675,-4.864830198,13.7719734,3767758,3311675,13.7719734,-
1110217,11101,2015,豐興,鋼鐵工業,3230383,3469789,2749552,-6.899727909,17.48761253,3230383,2749552,17.48761253,-
1110217,11101,2017,官田鋼,鋼鐵工業,318136,357864,340450,-11.101424,-6.554266412,318136,340450,-6.554266412,-
1110217,11101,2020,美亞,鋼鐵工業,551942,494293,487487,11.66292058,13.22189105,551942,487487,13.22189105,-
1110217,11101,2022,聚亨,鋼鐵工業,758133,566084,1094501,33.92588379,-30.73254387,758133,1094501,-30.73254387,-
1110217,11101,2023,燁輝,鋼鐵工業,7631794,8238651,6226039,-7.365975328,22.57864109,7631794,6226039,22.57864109,-
1110217,11101,2024,志聯,鋼鐵工業,117640,100534,130573,17.01513916,-9.904804209,117640,130573,-9.904804209,-
1110217,11101,2025,千興,鋼鐵工業,231719,246856,179948,-6.131914963,28.76997799,231719,179948,28.76997799,-
1110217,11101,2027,大成鋼,鋼鐵工業,9047135,7283767,6292369,24.20956079,43.7794732,9047135,6292369,43.7794732,-
1110217,11101,2028,威致,鋼鐵工業,1189984,1033385,832002,15.15398424,43.02657926,1189984,832002,43.02657926,-
1110217,11101,2029,盛餘,鋼鐵工業,1380627,1156280,977540,19.40248037,41.23483438,1380627,977540,41.23483438,-
1110217,11101,2030,彰源,鋼鐵工業,1385505,1516248,1042513,-8.622797854,32.900501,1385505,1042513,32.900501,-
1110217,11101,2031,新光鋼,鋼鐵工業,1278804,1055080,1267366,21.20445843,0.902501724,1278804,1267366,0.902501724,-
1110217,11101,2032,新鋼,鋼鐵工業,331369,246302,354041,34.53768138,-6.403778093,331369,354041,-6.403778093,-
